"date","acn_volume","adbe_volume","amd_volume","crm_volume","ibm_volume","intc_volume","intu_volume","nflx_volume","sony_volume","txn_volume"
"2016-04-06","2918800","2705700","12534600","2033300","4387552","15740600","807800","9605800","1528300","3684300"
"2016-04-07","3075900","2370500","13479200","3843700","3831498","23738200","1278200","10774900","1231400","4228600"
"2016-04-08","1627300","2063100","8489000","2375700","3445315","17031900","654100","7857600","979600","3211100"
"2016-04-11","2465400","2165100","9045100","2151800","4023021","19707700","999700","7451300","2463400","3663600"
"2016-04-12","2715500","2079000","16131900","2259700","3761207","16774200","1451300","12437000","2373300","4476600"
"2016-04-13","4390500","2055000","8048000","3099900","3314146","19968100","1358600","16701700","1150400","5053400"
"2016-04-14","2062200","1764000","8985300","2696200","3322619","21620900","1270600","9553700","1499400","4920100"
"2016-04-15","2299700","2187400","7487500","2132900","3825850","28782800","1628000","11746100","1709300","4690300"
"2016-04-18","2237500","2174900","8938800","1916100","6884458","21566600","1158400","32816400","2942000","4430700"
"2016-04-19","1823000","2507100","11719900","2365200","13796949","33619300","767200","55728800","1187000","6246800"
"2016-04-20","2220900","2712100","7926100","2001600","7064998","57629800","880900","26613500","1665900","4673400"
"2016-04-21","2327300","2066900","13957200","3542500","6294514","28431400","1218900","19919400","2830100","3376700"
"2016-04-22","2634600","3797900","143265300","3184500","5430727","29625600","1614200","15806300","2935500","5359900"
"2016-04-25","1805900","2047000","80607900","2456200","2979949","19315700","888900","14985400","1500300","4670200"
"2016-04-26","2177200","1419300","36336900","1953700","3116871","20976400","1234700","15330900","722300","3928800"
"2016-04-27","1990200","2082800","24186800","3359300","3254315","20006200","1026700","12218900","1110500","7123900"
"2016-04-28","2028200","3497700","20230000","3824800","3965909","25146400","1329300","11474900","2232100","9417800"
"2016-04-29","2451100","3163800","17717800","3228000","4420187","36443700","1613600","13968000","2256700","10774700"
"2016-05-02","2293900","2330600","16972800","3287400","3663510","21086600","1806200","12547000","1242000","6464200"
"2016-05-03","2031600","1811400","13784800","3273100","3749178","27111100","891700","10593900","957600","5696400"
"2016-05-04","1822100","1710700","8688500","2839900","2695647","23278800","1189700","7394700","3020900","5081900"
"2016-05-05","1704600","1894800","21529600","2088600","6800255","23393300","1063300","10368500","3336900","4078200"
"2016-05-06","1917600","1465000","11839300","3080100","5121007","19632200","883200","10433900","2335700","8054500"
"2016-05-09","1452900","1406900","16299400","2136600","4500310","16888300","714800","9543700","734900","3773500"
"2016-05-10","1622200","1808400","9415100","2706300","4176364","17013800","731900","11175900","1134600","4545600"
"2016-05-11","1582900","1569100","7540300","2517500","3235278","15754200","617300","11692900","1713800","4494200"
"2016-05-12","2114300","1198100","9255800","2730400","3398663","20826700","713300","20408100","2598100","5183200"
"2016-05-13","1803400","2221100","16470100","3583200","2508308","19999600","781900","11571400","3034000","4062800"
"2016-05-16","2609800","1918500","14703800","4141800","3210279","21826100","1046700","11247800","1496100","4265300"
"2016-05-17","2136800","3279600","20066100","4587700","3651168","25709900","912300","11571300","1391200","4713900"
"2016-05-18","1367300","2010400","19487500","8010200","2605691","22469900","1043100","13911800","1686500","4676900"
"2016-05-19","1752500","1988400","17696900","13765000","3855138","21740900","834400","11450300","849600","4326500"
"2016-05-20","1538200","2217900","13799600","5097900","3840389","22777300","1169900","15063000","566300","6337000"
"2016-05-23","1256200","1095900","35467000","4875800","2200575","20881900","2066300","13992300","533000","3690900"
"2016-05-24","2066400","3014800","34283900","5805600","3064048","23699200","2834900","21246000","3613300","4544700"
"2016-05-25","2123600","1954500","24703600","4932700","4555644","18359600","4732600","15142900","2512000","5785100"
"2016-05-26","1435900","1970900","22625700","4757200","3203793","12692300","2659000","17824700","1050200","3367000"
"2016-05-27","1317400","1603600","34429600","3139700","2570127","13341300","1386300","9092100","597100","3807100"
"2016-05-31","1955700","3480500","25379200","4484500","6105084","23040200","2598600","8725700","1292700","6196400"
"2016-06-01","1202900","1662600","29696400","4172400","2785916","17753500","1304200","8393400","631900","4011100"
"2016-06-02","1605700","1761700","35335000","3684300","2764160","14140100","1137600","7992400","592300","3583300"
"2016-06-03","1196700","2417000","17561800","2826900","2435402","15777500","1732600","9224000","1625300","2749500"
"2016-06-06","1202900","1395800","21329600","2585500","2488120","15139600","1548900","6828100","1044300","8259200"
"2016-06-07","1317300","2143900","20676200","2605400","4670390","19339100","1282500","6474700","773500","5021200"
"2016-06-08","2072100","2078700","16074300","2344600","3070010","12732100","1436700","9423900","962500","4749700"
"2016-06-09","1197200","1609400","16219100","1852100","2114803","11276800","1490600","8923800","776900","5285600"
"2016-06-10","1452100","1863800","15106500","2322100","3264148","35749100","1397800","12907900","888700","7484700"
"2016-06-13","1992300","2291500","13500700","4618100","3776478","23004800","1342800","13484300","1130400","6697300"
"2016-06-14","1425300","1889800","16757400","3540300","2997627","18754300","874300","9480400","1140400","5170300"
"2016-06-15","1453300","2270400","11575300","3574400","2364378","23783300","1197900","7675400","808200","4943600"
"2016-06-16","1568800","1952000","34182700","3045000","2561759","18547900","863200","7550800","995100","3632600"
"2016-06-17","2216500","4541500","64894100","5691300","4878439","27047900","1689300","8046800","992400","6101300"
"2016-06-20","2092700","4310600","43541300","3448300","3736417","21961600","1397100","9026400","918300","4023600"
"2016-06-21","2040400","6505100","35864600","3184200","2887274","15476500","1817600","15199700","1300800","3462200"
"2016-06-22","3275500","10280500","47943300","4222600","2964050","18304800","1453600","9454700","1061400","4112700"
"2016-06-23","2858800","3803200","29159200","2777100","4151992","22048800","1418500","10819000","828000","3638100"
"2016-06-24","6814300","4329100","36735200","6815700","9500609","38094300","5050300","11248600","2464600","8505700"
"2016-06-27","3648000","3925700","31025300","6020700","5248723","34965100","1769400","13730500","1694100","7459800"
"2016-06-28","2873000","3319200","29221400","4781100","4181594","23693900","1643600","11545600","1327800","5163300"
"2016-06-29","3603000","2965500","33118300","5493600","3522614","22771100","1645800","11687100","2147200","6690500"
"2016-06-30","3682600","3544700","26124800","4644300","4149587","34528900","2191500","9099000","1341200","6632000"
"2016-07-01","2195500","3001900","18255900","2967300","2780582","17084600","1017500","16167200","1062300","4934500"
"2016-07-05","2041100","2314600","16332500","4163400","2578599","20107200","1578200","25879400","1166300","5538700"
"2016-07-06","2667200","1490300","19392900","4121200","2687592","21070200","1328500","16301200","1757500","6064100"
"2016-07-07","2050500","1576200","15813800","3085900","2236766","26119400","1074400","9913500","1752900","6876800"
"2016-07-08","1962800","2023900","28140700","3558900","3180468","23341900","1507500","8335400","1086700","5345300"
"2016-07-11","1522300","1732000","21027900","2928600","2964050","23820700","1535900","13276200","1984400","4533900"
"2016-07-12","2431400","2051400","20832500","3499400","4020615","28064100","1199200","11617400","2595200","5405100"
"2016-07-13","1537200","2125700","14032500","2474600","2872734","29120900","967100","8768900","2054700","4068500"
"2016-07-14","1502000","1402200","20050100","1791700","4850930","25296400","881500","9885000","1540300","3999900"
"2016-07-15","2749000","1530100","14219300","2253800","4682733","23661900","2158400","9041900","1021200","5952300"
"2016-07-18","2390700","1544200","38619400","2177300","7039266","19347200","737400","28669700","845200","3452500"
"2016-07-19","1827000","1797000","23439600","2164300","7447520","20395400","865600","55681200","730400","3065900"
"2016-07-20","2665700","1553800","20102400","4267800","4577610","42994200","1555100","23525100","484400","4744100"
"2016-07-21","2465300","2579500","40242000","3195800","3680769","63708600","961400","16084000","1053800","5391700"
"2016-07-22","1982800","2101500","101838300","2578700","2636025","33033700","717600","11363900","456500","5555900"
"2016-07-25","1834100","1815100","118328600","2633100","2933612","20277700","566500","14135000","1163800","9945900"
"2016-07-26","2796100","2196500","81230600","3010000","3027752","29644400","782200","19577600","642400","22033100"
"2016-07-27","2275800","2312900","38567300","3570100","2262184","23601800","1731100","8727500","743100","13973400"
"2016-07-28","2224600","1666000","27515600","2448200","2448058","21667400","2383700","6227700","1465000","9143200"
"2016-07-29","2678700","1786600","22580500","2996300","3710685","18171200","3062500","6960200","3656400","7963100"
"2016-08-01","2235300","1474600","26729000","4171900","2953486","18824400","3405600","10666900","1797000","5983000"
"2016-08-02","2120100","2352700","40816400","4267700","3222621","20057300","1816800","9836200","1130900","6391300"
"2016-08-03","1601600","2070700","23807800","2657500","2993338","18388800","1279800","7030900","788200","4231800"
"2016-08-04","2215300","1282600","22411000","2467400","2603599","16362600","756400","6043400","921400","4382100"
"2016-08-05","2746700","1932100","20164000","3033500","3987770","20046200","900600","18364800","646900","4547400"
"2016-08-08","1481900","1107200","21462200","2682600","3179108","19497300","1426200","10135400","827100","4865900"
"2016-08-09","1820000","1001700","16772400","2785300","2863425","12578900","1081600","9175400","815600","3434300"
"2016-08-10","1498600","2670200","29070700","3376200","2580168","19579000","1284000","6511100","813600","5012500"
"2016-08-11","1297600","2259000","13240300","3448600","9171956","16364100","843000","8547700","915700","3002900"
"2016-08-12","1414700","1713300","25466400","3275100","2660083","15708300","854900","6592900","672900","3445000"
"2016-08-15","2284400","1697600","28339400","10886100","3107038","18931100","1206000","7304600","753500","4148800"
"2016-08-16","1998500","1649300","26768800","4797700","2311869","16320900","1040300","6311300","406500","3682600"
"2016-08-17","1566900","2123900","13791300","8141600","3374291","18221600","1148400","8315600","1026500","5914700"
"2016-08-18","2405600","2027000","30783300","6200200","3819992","16085200","934300","7252600","1223000","3816700"
"2016-08-19","1519000","1587900","75129300","3289300","2944699","16417600","924500","6942900","1219100","3482000"
"2016-08-22","1458600","1000800","41519200","4059000","2133108","14941400","785200","5830500","725300","4361400"
"2016-08-23","2385100","1008500","27531100","4328600","2968653","18316000","1546300","5239100","813700","4779200"
"2016-08-24","2266800","1425200","22943900","3661700","3813507","16343500","4420600","6276500","962400","3749300"
"2016-08-25","1869300","1174100","16451300","7495900","2693450","12428000","1553900","10823100","742900","3044900"
"2016-08-26","1419300","1834600","31387900","4271500","2613849","14469900","1056500","6617600","984400","4160900"
